title,href,date,description,keywords
Replication data for: Separating the Shirkers from the Workers? Making Sure Respondents Pay Attention on Self-Administered Surveys,/dataset.xhtml?persistentId=doi:10.7910/DVN/NMA2WY,"Mar 29, 2015","Good survey and experimental research requires subjects to pay attention to questions and treatments, but many subjects do not. In this paper we discuss ""Screeners"" as a potential solution to this problem. We first demonstrate Screeners' power to reveal inattentive respondents and reduce noise. We then examine important but understudied questions about Screeners. We show that using a single Screener is not the most effective way to improve data quality. Instead, we recommend using multiple items to measure attention. We also show that Screener passage correlates with politically relevant characteristics, which limits the generalizability of studies that exclude failers. We conclude that attention is best measured using multiple Screener questions, and that studies using Screeners can balance the goals of internal and external validity by presenting results conditional on different levels of attention. (2013)","Surveys, Attention, Satisficing, Measurement"
Replication data for: Partisans In Robes: Party Cues and Public Acceptance of Supreme Court Decisions,/dataset.xhtml?persistentId=doi:10.7910/DVN/DVP0UW,"Mar 29, 2015","The public perceives the Supreme Court to be a legal institution, less partisan than its counterparts. This perception enables the Court’s legitimacy conferring function, which serves to increase public acceptance of its decisions. Yet, the public acknowledges a political aspect to the Court as well. To evaluate how the public responds to these different images of the Court, we investigate whether and how depictions of specifically partisan (e.g., Republican) Supreme Court rulings shape public acceptance of these decisions while varying institutional, legal, and issue characteristics. Using survey experiments based on four recent Supreme Court decisions, we find that party cues and partisanship, more so than institutional source cues, affect public acceptance. Attributing a decision to the Court does little to increase baseline acceptance of the decision or attenuate partisan cue effects. The Court’s uniqueness, at least in terms of its ability to generate acceptance of its decisions, is perhaps overstated. (2013)","Supreme courts, Source cues, Party cues, Public acceptance"
Replication data for: Civil War and Social Cohesion: Lab-in-the-Field Evidence from Nepal,/dataset.xhtml?persistentId=doi:10.7910/DVN/JCGCT5,"Mar 29, 2015","We study effects of wartime violence on social cohesion in the context of Nepal’s ten-year civil war. We begin with the observation that violence increased levels of collective action like voting and community organization—a finding consistent with other recent studies of post- conflict societies. We use lab-in-the-field techniques to tease apart such effects. Our causal identification strategy exploits communities’ exogenous isolation from the unpredictable path of insurgency combined with matching. We find that violence-affected communities exhibit higher levels of pro-social motivation, measured by altruistic giving, public good contributions, investment in trust-based transactions, and willingness to reciprocate trust-based investments. We find evidence to support two social transformation mechanisms: (1) a purging mechanism by which less social persons disproportionately flee communities plagued by war, and (2) a collective coping mechanism by which individuals who have few options to flee band together to cope with threats. (2013)","Social capital, Civil war, Civil conflict, Violence, Behavioral games, Quasi experiment"
"Replication data for: Electoral Choice, Ideological Conflict, and Political Participation",/dataset.xhtml?persistentId=doi:10.7910/DVN/LUBZFJ,"Mar 29, 2015","Generations of democratic theorists argue that democratic systems should present citizens with clear and distinct electoral choices. Responsible party theorists further argued that political participation increases with greater ideological conflict between competing electoral options. Empirical evidence on this question, however, remains deeply ambiguous. This paper introduces new joint estimates of citizen preferences and the campaign platforms chosen by pairs of candidates in U.S. House and Senate races. The results show that increasing levels of ideological conflict reduce voter turnout, and are robust across a wide range of empirical specifications. Furthermore, the findings provide no support for existing accounts that emphasize how ideology or partisanship explains the relationship between ideological conflict and turnout. Instead, I find that increasing levels of candidate divergence reduce turnout primarily among citizens with lower levels of political sophistication. These findings provide the strongest evidence to date for how mass political behavior is conditioned by electoral choice.","Polarization, Elections, Political platforms, Voter turnout, Congress, Campaign effects"
Replication data for: Elections and Deceptions: An Experimental Study on the Behavioral Effects of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XS1SDX,"Mar 29, 2015","Traditionally, the virtue of democratic elections has been seen in their role as means of screening and sanctioning shirking public officials. This paper proposes a novel rationale for elections and political campaigns considering that candidates incur psychological costs of lying, in particular from breaking campaign promises. These non-pecuniary costs imply that campaigns influence subsequent behavior, even in the absence of reputational or image concerns. Our lab experiments reveal that promises are more than cheap talk. They influence the behavior of both voters and their representatives. We observe that the electorate is better off when their leaders are elected democratically rather than being appointed exogenously - but only in the presence of electoral campaigns. In addition, we find that representatives are more likely to serve the public interest when their approval rates are high. Altogether, our results suggest that elections and campaigns confer important benefits beyond their screening and sanctioning functions.","Costs of lying, Electoral competition, Laboratory experiments"
Replication data for: Making it Personal: Regime Type and Nuclear Proliferation,/dataset.xhtml?persistentId=doi:10.7910/DVN/VWBP3L,"Mar 29, 2015","Study after study has found that regime type has little or no effect on states’ decisions to pursue nuclear weapons. We argue however that conventional approaches comparing the behavior of democracies to that of non-democracies have resulted in incorrect inferences. We disaggregate types of non-democracies and argue that leaders of highly centralized, “personalistic” dictatorships are particularly likely to view nuclear weapons as an attractive solution to their concerns about regime security, and face fewer constraints in pursuing nuclear weapons than leaders of other types of regimes. Combining our more nuanced classification of regime type with a more theoretically-appropriate empirical approach, we find that personalist regimes are substantially more likely to pursue nuclear weapons than other regime types. This finding is robust to different codings of proliferation dates and a range of modeling approaches and specifications, and has significant implications for both theory and policy. (2013-09-05)",Nuclear proliferation
"Replication data for: How governments shape the risk of civil violence: India’s federal reorganization, 1950–56",/dataset.xhtml?persistentId=doi:10.7910/DVN/5CVUVU,"Mar 29, 2015","Governments are absent from empirical studies of civil violence, except as static sources of grievance. The influence that government policy accommodations and threats of repression have on internal violence is difficult to verify without a means to identify potential militancy that did not happen. I use a within-country research design to address this problem. During India’s reorganization as a linguistic federation, every language group could have sought a state. I show that representation in the ruling party conditioned the likelihood of a violent statehood movement. Pro-statehood groups that were politically advantaged over the interests opposed to them were peacefully accommodated. Statehood movements similar in political importance to their opponents used violence. Very politically-disadvantaged groups refrained from mobilization, anticipating repression. These results call into question the search for a monotonic relationship between grievances and violence and the omission of domestic politics from prominent theories of civil conflict. (2013)","Civil conflict, Ethnic violence, Language conflict, Federalism, Geographic borders"
Replication data for: Social Esteem and Participation in Contentious Politics: A Field Experiment at an LGBT Pride Rally,/dataset.xhtml?persistentId=doi:10.7910/DVN/LVOSAF,"Mar 29, 2015","What motivates individuals to participate in contentious, political forms of collective action? In this article, I consider the possibility that the promise of social esteem from an in-group can act as a powerful selective incentive for individuals to participate in such events. I conducted a ﬁeld experiment--the ﬁrst to my knowledge to take place in the context of a political march, rally or social identity event--to isolate this esteem mechanism from others. Using measures of intent to attend, actual attendance and reported attendance at a gay and lesbian pride event in New Jersey, I ﬁnd evidence that the promise of social esteem boosts all three measures of participation. The article oﬀers new theoretical and practical implications for the study of participation in non-voting forms of collective action. (2013-07)","Political rallies, Field experiments, LGBT people, Politics and government, Turnout"
Replication data for: Ethnic Politics and Women's Empowerment in Africa: Ministerial Appointments to Executive Cabinets,/dataset.xhtml?persistentId=doi:10.7910/DVN/DG6BS4,"Mar 29, 2015","Under what conditions do women participate in executive power in multiethnic societies? Previous research has examined how political institutions, socioeconomic factors, and cultural norms affect the appointment of women as cabinet ministers. However, no study has assessed the extent to which the politicization of ethnicity — a cleavage that shapes political life in many countries — affects women’s cabinet appointments. Focusing on sub-Saharan Africa, we argue that women are less likely to become cabinet ministers where incumbents use such appointments to build patronage-based alliances with politicians who act as advocates for ethnic constituencies. Using an original dataset on the composition of cabinets in 34 African countries from 1980 to 2005, we show that women’s share of cabinet appointments is significantly lower in countries where leaders must accommodate a larger number of politicized ethnic groups, but rises with higher levels of democracy and greater representation of women in parliament. (2013)","Women, Ethnicity, Democratization, Executive power, Clientelism"
Replication data for: Identifying Irregularities in Mexican Local Elections,/dataset.xhtml?persistentId=doi:10.7910/DVN/HWW8DP,"Mar 29, 2015","A generalized distrust in Mexican local elections raises the question of whether electoral corruption has vanished or remains a prevalent practice in the country. To answer this question, I analyze the 2010 gubernatorial elections, exploiting a feature of the country’s electoral system: within each electoral precinct, voters are assigned to polling stations according to their childhood surname. Consequently, the only difference between voters in contiguous polling stations should be their last names. Given that political preferences are seldom correlated with voters’ names, I use suspicious differences in turnout levels across contiguous polling stations to identify fraudulent practices. The findings of this paper indicate that nondemocratic enclaves that actively obstruct the completion of Mexico’s democratic transition still remain today. (2013)","Elections, Corruption"
Replication data for: Preferences for International Redistribution: The Divide Over the Eurozone Bailouts,/dataset.xhtml?persistentId=doi:10.7910/DVN/INOLBS,"Mar 29, 2015","Why do voters agree to bear the costs of bailing out other countries? Despite the prominence of public opinion in the ongoing debate over the eurozone bailouts, voters' preferences on the topic are poorly understood. We conduct the first systematic analysis of this issue using observational and experimental survey data from Germany, the country shouldering the largest share of the EU's financial rescue fund. Testing a range of theoretical explanations, we find that individuals' own economic standing has limited explanatory power in accounting for their position on the bailouts. In contrast, social dispositions such as altruism and cosmopolitanism robustly correlate with support for the bailouts. The results indicate that the divide in public opinion over the bailouts is not drawn along distributive lines separating domestic winners and losers. Instead, the bailout debate is better understood as a foreign policy issue that pits economic nationalist sentiments versus greater cosmopolitan affinity and other-regarding concerns. (2013)","Public opinion, Bailouts, Eurozone, Altruism, Cosmopolitanism, International redistribution"
Replication data for: Do better monitoring institutions increase leadership quality in community organizations? Evidence from Uganda,/dataset.xhtml?persistentId=doi:10.7910/DVN/WZR4UH,"Mar 29, 2015","We offer a framework for analyzing the impact of monitoring --- a commonly recommended solution to poor leadership --- on the quality of democratically elected leaders in community organizations in low-income countries. In our model, groups may face a trade-off between leader ability and effort. If the group's ability to monitor the leader is low, then the leader may exert too little effort. A higher level of monitoring increases leader effort, raising the value of the public good. However, more intense monitoring may also drive higher ability members to opt-out of candidacy, reducing public goods value. The result is an inverted U-shaped relationship between the level of monitoring and the value of the public good. The trade-off between leader effort and ability, however, only exists in the presence of sufficient private income opportunities. These predictions are assessed using original data gathered from Ugandan farmer associations. (2013-08)","Leadership quality, Community organizations, Public goods, Monitoring"
Replication data for: Does Descriptive Representation Facilitate Women's Distinctive Voice? How Gender Composition and Decision Rules Affect Deliberation,/dataset.xhtml?persistentId=doi:10.7910/DVN/NUACCP,"Mar 29, 2015","Does low descriptive representation inhibit substantive representation for women in deliberating groups? We address this question, but also ask if the effects of descriptive representation depend on the decision rule. We conducted an experiment on distributive decisions, randomizing the group’s gender composition and decision rule, including many groups, and linking individuals’ pre-deliberation attitudes to their speech and to post-deliberation decisions. Women’s descriptive representation does produce substantive representation, but primarily under majority rule – when women are many, they are more likely to voice women’s distinctive concerns about children, family, the poor and the needy, and less likely to voice men’s distinctive concerns. Men’s references shift similarly with women’s numerical status. These effects are associated with more generosity to the poor. Unanimous rule protects women in the numerical minority, mitigating some of the negative effects of low descriptive representation. Descriptive representation matters, but in interaction with the decision rule. (2013)","Deliberation, Gender, Experiments, Descriptive representation, Substantive representation"
"Replication data for: An Integrated Theory of Budgetay Politics and Some Empirical Tests: the US National Budget, 1791-2010",/dataset.xhtml?persistentId=doi:10.7910/DVN/R3KIIF,"Mar 29, 2015","We develop a general theory of budgetary politics and examine its implications on a new dataset on US government expenditures from 1791 to 2010. We draw on three major approaches to budgeting: decision-making theories, primarily incrementalism and serial processing; policy process models, and path dependency. We show that the incrementalist budget model is recursive, and its solution is exponential growth, and isolate three periods in which it operates in pure form. The equilibrium periods are separated by critical junctures, associated with wars or economic collapse. We assess policy process dynamics by examining the deviations within equilibrium periods. We offer three takeaways: 1) Exponential incrementalism is fundamental to a theory of budgeting. 2) Disjoint shifts in the level of exponential incrementalism are caused only by critical moments. 3) Temporally localized dynamics cause bends in the exponential path, longer returns to the path within budgetary eras, and annual punctuations in budget changes. (2013)","Budgetary politics, Government expenditures"
Replication data for: Spatial and Temporal Proximity: Examining the Effects of Protests on Political Attitudes,/dataset.xhtml?persistentId=doi:10.7910/DVN/SZK4NF,"Mar 29, 2015","This paper utilizes data from the Latino National Survey (2006) to analyze temporal and spatial variation in the effects of the immigrant rights marches in 2006 on Latino attitudes towards trust in government and self-efficacy. Using a unique protest dataset, we examine the effects of proximity and scale by mapping respondents’ specific geographic location against the location of the marches as well as size of the protests using GIS. We find that local proximity to small marches has a positive impact on feelings of efficacy, whereas large-scale protests led to lower feelings of efficacy. The results shed light on the role localized political events can play in shaping feelings towards government, the importance of conceptions of space and time to the study of social movements, and the positive outcomes that can result from contentious politics.","Political efficacy, Political alienation, Latinos, Politics and government, Marches"
Replication data for: Tracing the Flow of Policy Ideas in Legislatures: A Text Reuse Approach,/dataset.xhtml?persistentId=doi:10.7910/DVN/27584,"Mar 24, 2015","This paper proposes a new approach to investigating the substance of lawmaking. Only a very small proportion of bills become law in the U.S. Congress. However, the bills that do become law often serve as vehicles for language originating in other bills. We investigate text reuse methods as a means for tracing the progress of policy ideas in legislation. We then show how a focus on policy ideas leads to new insights into the lawmaking process. Although our focus is on relating content found within bills, the same methods can be used to study policy substance across many research domains. (2014)","Congress, Legislative history"
Replication data for: Institutional Characteristics and Regime Survival: Why Are Semi-Democracies Less Durable Than Autocracies and Democracies?,/dataset.xhtml?persistentId=doi:10.7910/DVN/27371,"Mar 24, 2015","Previous studies report that semi-democratic regimes are less durable than both democracies and autocracies. Still, mixing democratic and autocratic characteristics need not destabilize regimes, as three highly plausible alternative explanations of this correlation remain unaccounted for: i) semi-democracies emerge under conditions of political instability and social turmoil; ii) other regime characteristics explain duration; iii) extant democracy measures do not register all regime changes. We elaborate on and test for these explanations, but find strikingly robust evidence that semi-democracies are inherently less durable than both democracies and autocracies. ""Semi-democracies are particularly unstable political regimes"" should thus be considered a rare stylized fact of comparative politics. The analysis yields several other interesting results. For instance, autocracies and semi-democracies are equally likely to experience `liberalizing' regime changes more specifically, and once accounting for differences in degree of democracy, there is no robust evidence of differences in duration between military and single-party regimes. (2014-09-22)","Semi democracies, Hybrid regimes, Duration, Democratization"
Replication data for: Can Incarcerated Felons Be (Re)integrated into the Political System? Results from a Field Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/27241,"Mar 24, 2015","How does America's high rate of incarceration shape political participation? Few studies have examined the direct effects of incarceration on patterns of political engagement. Answering this question is particularly relevant for the 93% of formerly incarcerated individuals who are eligible to vote. Drawing on new administrative data from Connecticut, we present evidence from a field experiment showing that a simple informational outreach campaign to released felons can recover a large proportion of the reduction in participation observed following incarceration. The treatment effect estimates imply that efforts to reintegrate released felons into the political process can substantially reduce the participatory consequences of incarceration.","Felon disenfranchisement, Field experiment, Voter turnout, Voter registration"
Replication data for: The Influence of News Media on Political Elites: Investigating Strategic Responsiveness in Congress,/dataset.xhtml?persistentId=doi:10.7910/DVN/27597,"Mar 24, 2015","News media play a central role in democratic politics, yet we know little about how media affect the behavior of policy makers. To understand the conditions under which news media influence political elites, we advance a theory of strategic responsiveness, which contends that elected representatives are more likely to heed their constituents' preferences when voters are attentive. Accordingly, news media's influence on legislative behavior should be most apparent near elections and dependent on the partisan composition of the constituency. We capitalize on the incremental roll-out of the conservative Fox News Channel in the late 1990s to evaluate our theoretical predictions. Fox News caused both Republicans and Democrats in Congress to increase support for the Republican Party position on divisive votes, but only in the waning months of the election cycle and among those members who represent districts with a sizable portion of Republican voters. (2014-10-14)","Democratic responsiveness, Mass media, Partisan media effects, Natural experiment"
Replication data for: How Aspiration to Office Conditions the Impact of Government Participation on Party Platform Change,/dataset.xhtml?persistentId=doi:10.7910/DVN/27662,"Mar 24, 2015","Considerable ambiguity exists regarding the effect of government/opposition status on party platform change. Existing theories’ predict that: (1) it has no effect, (2) opposition parties change more, (3) opposition parties change more after several spells in opposition and (4) parties’ responses vary because of different goal orientations. We propose that a party’s aspiration to office, measured by its historical success or failure in entering office, determines a party’s reaction to being in opposition or government. We hypothesize that, because of loss aversion, parties with low office aspiration change more when they are in government than when they are in opposition. Conversely, parties with high office aspiration change more as opposition party than as government party. We find evidence for these hypotheses through a pooled time-series cross-sectional analysis of 1,585 platform changes in 21 democracies, using the Comparative Manifesto Data and an innovative measure of party platform change.","Party platform, Party manifesto"
Replication data for: Reassessing Schoenfeld Residual Tests of Proportional Hazards in Political Science Event History Analyses,/dataset.xhtml?persistentId=doi:10.7910/DVN/27682,"Mar 24, 2015","An underlying assumption of proportional hazards models is that the effect of a change in a covariate on the hazard rate of event occurrence is constant over time. For scholars using the Cox model, a Schoenfeld residual-based test has become the disciplinary standard for detecting violations of this assumption. However, using this test requires researchers to make a choice about a transformation of the time scale. In practice, this choice has largely consisted of arbitrary decisions made without justification. Using replications and simulations, we demonstrate that the decision about time transformations can have profound implications for the conclusions reached. In particular, we show that researchers can make far more informed decisions by paying closer attention to the presence of outlier survival times and levels of censoring in their data. We suggest a new standard for best practices in Cox diagnostics that buttresses the current standard with in-depth exploratory data analysis. (2014)","Scaled Schoenfeld residuals, Proportional hazards assumption, Event history analysis, Replication, Simulation"
Replication data for: The Primacy of Race in the Geography of Income-Based Voting: New Evidence from Public Voting Records,/dataset.xhtml?persistentId=doi:10.7910/DVN/27718,"Mar 24, 2015","Why does the relationship between income and partisanship vary across U.S. regions? Some answers have focused on economic context (in poorer environments, economics is more salient), while others have focused on racial context (in racially diverse areas, richer voters oppose the party favoring redistribution). Using 73 million geocoded registration records and 185,000 geocoded precinct returns, we examine income-based voting across local areas. We show that the political geography of income-based voting is inextricably tied to racial context, and only marginally explained by economic context. Within homogeneously non-black localities, contextual income has minimal bearing on the income-party relationship. The correlation between income and partisanship is strong in heavily black areas of the Old South and other areas with a history of racialized poverty, but weaker elsewhere, including in urbanized areas of the South. The results demonstrate that the geography of income-based voting is inseparable from racial context. (2014)","Income, Partisanship, Race, Voting, Geography"
Replication data for: Emotional Substrates of White Racial Attitudes,/dataset.xhtml?persistentId=doi:10.7910/DVN/27293,"Mar 24, 2015",Replication Data (2014-09-05),Emotions
Replication data for: Everything to Everyone: The Electoral Consequences of Broad Policy Appeals in Europe,/dataset.xhtml?persistentId=doi:10.7910/DVN/27217,"Mar 24, 2015","Parties often tailor their campaign message differently to different groups of voters with the goal of appealing to a broader electorate with diverse preferences and thereby winning their votes. I argue that the strategy helps a party win votes if it can convince diverse groups of voters that the party is ideologically closer to their preferred positions. Using election data from nine Western European democracies, I first show that parties gain votes when they appeal broadly. Analysis of individual-level survey data suggests that voters perceive broadly-appealing parties as ideologically closer to their own positions, a finding that identifies a plausible mechanism behind the aggregate positive effect of this strategy on party election performance. These findings not only help explain the behavior of some European parties, but they may also offer a potential recipe for electoral success in multi-party democracies. (2014-08)","Election performance, European politics, Voter perceptions, Party strategies"
Replication data for: The Productivity Consequences of Political Turnover: Firm-Level Evidence from Ukraine's Orange Revolution,/dataset.xhtml?persistentId=doi:10.7910/DVN/27512,"Mar 24, 2015","We examine the impact of political turnover on economic performance in a setting of largely unanticipated political change and profoundly weak institutions: the 2004 Orange Revolution in Ukraine. Exploiting census-type panel data on over 7,000 manufacturing enterprises, we find that the productivity of firms in the regions most supportive of Viktor Yushchenko increased by more than 15 percentage points in the three years following his election, relative to that in the most anti-Yushchenko regions. We conclude that this effect is driven primarily by particularistic rather than general economic policies that disproportionately increased output among large enterprises, government suppliers, and private enterprises—three types of firms that had much to gain or lose from turnover at the national level. Our results demonstrate that political turnover in the context of weak institutions can have substantial distributional effects that are reflected in economic productivity. Replication data and associated files. DETREND.ado (included) must be installed to run .do file. (2014-10-05)",Ukraine
"Replication data for: Rising to the Top: Gender, Political Performance, and Party Leadership in Parliamentary Democracies",/dataset.xhtml?persistentId=doi:10.7910/DVN/27631,"Mar 24, 2015","Party leaders are the main actors controlling campaign strategies, policy agendas, and government formation in advanced parliamentary democracies. Little is known, however, about gender and party leadership. This paper examines gendered leadership patterns across 71 political parties in 11 parliamentary democracies between 1965 and 2013. It shows that men and women have different access to, and experiences in, party leadership and that these gendered political opportunity structures are shaped by parties' political performances. Women are more likely to initially come to power in minor opposition parties and those that are losing seat share. Once selected for the position, female leaders are more likely to retain office when their parties gain seats, but are also more likely to leave the post when faced with an unfavorable trajectory. Together, these results demonstrate that prospective female leaders are playing by a different (and often more demanding) set of rules than their male counterparts. (2014-10)","Women and politics, Political parties, Political recruitment, Parliamentary democracy, Party leaders"
Replication data for: Signaling Alliance Commitments: Hand-Tying and Sunk Costs in Extended Nuclear Deterrence,/dataset.xhtml?persistentId=doi:10.7910/DVN/27466,"Mar 24, 2015","How can states signal their alliance commitments? Although scholars have developed sophisticated theoretical models of costly signaling in international relations, we know little about which specific policies leaders can implement to signal their commitments. This article addresses this question with respect to the extended deterrent effects of nuclear weapons. Can nuclear states deter attacks against their friends by simply announcing their defense commitments? Or must they deploy nuclear weapons on a protege's territory before an alliance is seen as credible? Using a new dataset on foreign nuclear deployments from 1950 to 2000, our analysis reveals two main findings. First, formal alliances with nuclear states appear to carry significant deterrence benefits. Second, however, stationing nuclear weapons on a protege's territory does not bolster these effects. The analysis yields new insights about the dynamics of hand-tying and sunk cost signals in international politics. (2014)","Signals and signaling, Alliance commitments"
Replication data for: The Achilles Heel of Plurality Systems: Geography and Representation in Multi-Party Democracies,/dataset.xhtml?persistentId=doi:10.7910/DVN/27325,"Mar 24, 2015","Building on the unfinished research program of Gudgin and Taylor (1979), we analytically derive the linkage between a party’s territorial distribution of support and the basic features of its vote-seat curve. We then demonstrate the usefulness of the corresponding empirical model with an analysis of elections in post-war Great Britain, focusing in particular on the transformation of the Liberals from a territorially concentrated to a dispersed party in the 1970s. We show that majoritarian biases increase with the number of parties, and majoritarian systems harm small parties when their vote is more dispersed than average, and large parties when their vote is more concentrated than average. Moreover, the evolving experiences of Labour and Conservatives demonstrate how a party’s territorial support, and hence its expected seat premium or penalty, changes with its electoral fortunes. This model has a wide variety of applications in multi-party majoritarian democracies around the world. (2014-09)","Plurality, votes,, Electoral bias, Majoritarian, United Kingdom, Representation"
Replication data for: Candidates or Districts? Reevaluating the Role of Race in Voter Turnout,/dataset.xhtml?persistentId=doi:10.7910/DVN/27624,"Mar 24, 2015","Leading theories of race and participation posit that minority voters are mobilized by co-ethnic candidates. However, past studies are unable to disentangle candidate effects from factors associated with the places from which candidates emerge. I reevaluate the links between candidate race, district composition, and turnout by leveraging a nationwide database of over 185 million individual registration records, including estimates for the race of every voter. Combining these records with detailed information about 3,000 recent congressional primary and general election candidates, I find that minority turnout is not higher in districts with minority candidates, after accounting for the relative size of the ethnic group within a district. Instead, Black and Latino citizens are more likely to vote in both primary and general elections as their share of the population increases, regardless of candidate race.","Voter turnout, Descriptive representation, Elections, Race, Ethnicity"
"Replication data for: Competency Costs in Foreign Affairs: Presidential Performance in International Conflicts and Domestic Legislative Success, 1953-2001",/dataset.xhtml?persistentId=doi:10.7910/DVN/27499,"Mar 24, 2015","Numerous prominent theories have relied on the concept of ""audience costs"" as a central causal mechanism in their arguments about international conflict, but scholars have had greater difficulty in demonstrating the efficacy and even the existence of such costs outside the bounds of game theory and the political psychology laboratory. We suggest that the audience costs argument focuses too narrowly on the likelihood that leaders will be removed from office by domestic constituencies for failing to make good on threats. Instead, we argue that scholars should ground these arguments on Alastair Smith's broader concept of ""competency costs."" Our analysis of presidential legislative success from 1953 to 2001 demonstrates the existence of foreign policy ""competency costs"" by showing that public disapproval of presidential handling of militarized inter-state disputes (MIDs) has a significant and substantial negative impact on the president's ability to move legislation on domestic issues through Congress. (2014)","Crisis, Foreign policy, Public opinion, Militarized dispute"
Replication data for: Legislative Veto Players and the Effects of International Human Rights Agreements,/dataset.xhtml?persistentId=doi:10.7910/DVN/27701,"Mar 24, 2015","Do national legislatures constitute a mechanism by which commitments to international human rights treaties can be made credible? Treaty ratification can activate domestic mechanisms that make repression more costly, and the legislative opposition can enhance these mechanisms. Legislative veto players raise the cost of formalistic repressive strategies by declining to consent to legislation. Executives can still choose to rely on more costly, extralegal strategies, but these could result in severe penalties for the leader and require the leader to expend resources to hide. Especially in treaty member-states, legislatures can use other powers to also increase the cost of extralegal violations, which can further reduce repression. By using an empirical strategy that attempts to address the selection effects in treaty commitment decisions, I show that positive effects of human rights treaties increase when there are more legislative veto players. (2014-10-27)","International law, Legislatures, Human rights"
Replication data for: What Makes An Agency Independent,/dataset.xhtml?persistentId=doi:10.7910/DVN/26943,"Mar 23, 2015","The responsiveness of government agencies to elected officials is a central question in democratic governance. A key source of variation in responsiveness is agency structure. Yet scholars often view agencies as falling into broad structural categories (e.g. cabinet departments or independent commissions) or fixate on some features of design (e.g. ""for case protections). I develop new estimates of structural independence based on new data on 50 different structural features of 321 federal agencies in the federal executive establishment. Using a Bayesian latent variable model, I estimate independence on two dimensions: limits on the appointment of key agency decision makers and limits on political review of agency policy. I illustrate the value of this new measure by using it to examine how structure affects political influence and how agency independence can vary over time. (2014)","Bureaucracy, Executive politics, Political control"
Replication data for: When Government Subsidizes Its Own: Collective Bargaining Laws as Agents of Political Mobilization,/dataset.xhtml?persistentId=doi:10.7910/DVN/26936,"Mar 23, 2015","Government policies can activate a political constituency not only by providing material resources to, or altering the interpretive experiences of, individual citizens, but also by directly subsidizing established interest groups. We argue that state laws mandating collective bargaining for public employees provided organizational subsidies to public sector labor unions that lowered the costs of mobilizing their members to political action. Exploiting variation in the timing of laws across the states and using data on the political participation of public school teachers from 1956 to 2004, we find that the enactment of a mandatory bargaining law significantly boosted subsequent political participation among teachers. We also identify increased contact from organized groups seeking to mobilize teachers as a likely mechanism that explains this finding. These results have important implications for the current debate over collective bargaining rights and for our understanding of policy feedback, political parties and interest groups, and the bureaucracy. (2014-08-04)","Policy feedback, Interest groups, Labor unions, Collective bargaining, Political mobilization, Bureaucracy, Education politics"
Replication data for: Into the Words: Using Statutory Text to Explore the Impact of Federal Courts on State Policy Diffusion,/dataset.xhtml?persistentId=doi:10.7910/DVN/27063,"Mar 23, 2015","I examine the impact federal appellate courts have on state policy diffusion through the use of computational text analysis. Using a dyadic framework, I model the impact courts have on the decision to adopt a policy and, if adopted, how much text to borrow directly from another state's preexisting law. A court decision ruling a statute unconstitutional can generate up to a 28% relative reduction in the probability of adoption, and a ruling of constitutionality can more than double the amount of borrowed text. These findings shed light on how states learn from one another. (2014)","Policy diffusion, Automated text analysis, Federal courts, Policy emulation"
Replication data for: Social Protest and Policy Attitudes: The Case of the 2006 Immigrant Rallies,/dataset.xhtml?persistentId=doi:10.7910/DVN/27113,"Mar 23, 2015","Do protests sway public opinion? If so, why and how? To address these questions we examine the impact of the 2006 immigration protests on immigration policy preferences. We use the 2006 Latino National Survey coupled with protest data to examine if temporal and spatial exposure to the protests are associated with policy preferences. Our findings lend evidence that protest activity influences Latinos' immigration policy preferences. However, the findings suggest the effect of protest on immigration policy preferences is not uniform across the population, but rather contingent on generational status and the intensity of protest activity at the local level. (2014-08-19)","Social movements, Immigration policy, Public opinion, Latino attitudes"
Replication data for: Women Don't Run? Election Aversion and Candidate Entry,/dataset.xhtml?persistentId=doi:10.7910/DVN/26783,"Mar 23, 2015","To study gender differences in candidate emergence, we conduct a laboratory experiment in which we control the incentives potential candidates face, manipulate features of the electoral environment, and measure beliefs and preferences. We find that men and women are equally likely to volunteer when the representative is chosen randomly, but that women are less likely to become candidates when the representative is chosen by an election. This difference does not arise from disparities in abilities, risk aversion, or beliefs, but rather from the specific competitive and strategic context of campaigns and elections. Thus, we find evidence that women are election averse whereas men are not. Election aversion persists with variations in the electoral environment, disappearing only when campaigns are both costless and completely truthful. (2014-07-15)","Experiment, Candidate entry, Political candidate, Incentives, Gender"
Replication data for: The Effect of Fact-Checking on Elites: A Field Experiment on U.S. State Legislators,/dataset.xhtml?persistentId=doi:10.7910/DVN/26867,"Mar 23, 2015","Does external monitoring improve democratic performance? Fact-checking has come to play an increasingly important role in political coverage in the United States, but some research suggests it may be ineffective at reducing public misperceptions about controversial issues. However, fact-checking might instead help improve political discourse by increasing the reputational costs or risks of spreading misinformation for political elites. To evaluate this deterrent hypothesis, we conducted a field experiment on a diverse group of state legislators from nine U.S. states in the months before the November 2012 election. In the experiment, a randomly assigned subset of state legislators were sent a series of letters about the risks to their reputation and electoral security if they are caught making questionable statements. The legislators who were sent these letters were substantially less likely to receive a negative fact-checking rating or to have their accuracy questioned publicly, suggesting that fact-checking can reduce inaccuracy when it poses a salient threat. (2014-07-30)","Field experiments, Fact checking"
